run_id	contig_id	contig_len	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-2	2472	3.49e-58	45.946000	185	acc:YP_009408556|guanylate kinase [NY_014 poxvirus]	taxid:2025360|Centapoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-3	2420	1.9	41.818000	55	acc:YP_009814425|nicotinamide-nucleotide adenylyltransferase [Lactobacillus phage Bromius]	taxid:2315485|Harbinvirus bromius|Harbinvirus|Herelleviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-4	2372	3.04e-142	42.131000	610	acc:YP_010803544|RNAse l inhibitor RLI1 [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-5	1999	0.57	30.000000	60	acc:YP_010780883|rab family small GTPase [Tupanvirus deep ocean]	taxid:2126984|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-6	1942	2.60e-47	33.542000	319	acc:YP_009949256|signal recognition particle protein, partial [Escherichia phage 500465-1]	taxid:2716351|Wadgaonvirus wv5004651|Wadgaonvirus|Peduoviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-7	1765	0.68	30.488000	82	acc:YP_010769525|RNA-directed RNA polymerase [ssRNA phage Esthiorhiza.2_30]	taxid:2786048|Mihkrovirus pedovicinum|Mihkrovirus|Fiersviridae|Norzivirales|Leviviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-8	1663	0.64	28.704000	108	acc:YP_010359182|hypothetical protein M1M48_gp50 [uncultured phage cr91_1]	taxid:2986403|Drivevirus gastrointestinalis|Drivevirus|Crudevirinae|Intestiviridae|Crassvirales|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-9	1455	0.0	79.062000	320	acc:NP_619839|CPXV051 protein [Cowpox virus]	taxid:10243|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-10	1318	0.27	27.184000	103	acc:YP_009173600|repeat containing protein [Chrysochromulina ericina virus]	taxid:455364|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-11	1275	2.30e-58	35.264000	397	acc:YP_010803678|ABC transporter [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-12	1118	8.19e-16	22.156000	334	acc:YP_010803174|ABC transporter type 1 transmembrane domain [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-13	784	3.41e-26	35.577000	208	acc:YP_010778212|multidrug export ATPase/permease [Bodo saltans virus]	taxid:2024608|Theiavirus salishense|Theiavirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-14	737	3.3	32.653000	49	acc:NP_619756|replicase [Physalis mottle virus]	taxid:72539|Tymovirus physalis|Tymovirus|Tymoviridae|Tymovirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-15	722	0.16	32.787000	61	acc:YP_010802897|VV A32-like packaging ATPase [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-16	683	8.56e-19	30.964000	197	acc:NP_047983|DNA polymerase [Ateline gammaherpesvirus 3]	taxid:85618|Rhadinovirus atelinegamma3|Rhadinovirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-17	637	1.99e-40	50.336000	149	acc:YP_009052194|translation elongation factor [Aureococcus anophagefferens virus]	taxid:1474867|Kratosvirus quantuckense|Kratosvirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-18	575	2.59e-35	39.888000	178	acc:YP_010803248|DNA-directed DNA polymerase family B [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-19	574	1.49e-40	46.358000	151	acc:YP_010802132|GTP binding nuclear protein Ran [Acanthamoeba castellanii medusavirus]	taxid:2080449|Viruses	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-20	493	1.05e-27	38.150000	173	acc:YP_009174650|putative DNA polymerase [Yellowstone lake phycodnavirus 2]	taxid:1586714|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-21	483	1.60e-15	33.582000	134	acc:YP_001498312|hypothetical protein AR158_C230-34R [Paramecium bursaria Chlorella virus AR158]	taxid:380598|Chlorovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-22	467	5.71e-42	75.581000	86	acc:NP_047757|ribonucleotide reductase small subunit homolog [Lymantria dispar multiple nucleopolyhedrovirus]	taxid:10449|Alphabaculovirus lydisparis|Alphabaculovirus|Baculoviridae|Lefavirales|Naldaviricetes	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-23	416	0.058	37.931000	58	acc:YP_010780079|hypothetical protein QJ856_gp0063 [Tupanvirus deep ocean]	taxid:2126984|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-24	408	0.007	28.788000	66	acc:YP_003358318|hypothetical protein PP-LUZ7_gp036 [Pseudomonas phage LUZ7]	taxid:655097|Luzseptimavirus LUZ7|Luzseptimavirus|Migulavirinae|Schitoviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-25	358	5.09e-06	29.032000	62	acc:YP_010780883|rab family small GTPase [Tupanvirus deep ocean]	taxid:2126984|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-26	346	1.64e-11	33.628000	113	acc:YP_010803174|ABC transporter type 1 transmembrane domain [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-27	330	0.47	41.463000	41	acc:YP_010001447|hypothetical protein J1597_gp67 [Gordonia phage Dexdert]	taxid:2794946|Dexdertvirus dexdert|Dexdertvirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-28	294	0.10	32.857000	70	acc:YP_003358885|DNA helicase [Delftia phage PhiW-14]	taxid:665032|Ionavirus W14|Ionavirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-29	283	0.034	50.000000	28	acc:YP_010796792|putative adenosine triphosphatase/DNA packaging protein [Diachasmimorpha longicaudata entomopoxvirus]	taxid:109981|Diachasmimorpha entomopoxvirus|Entomopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-30	242	1.40e-05	42.857000	42	acc:YP_473273|DNA polymerase [Hyphantria cunea nucleopolyhedrovirus]	taxid:28288|Alphabaculovirus hycuneae|Alphabaculovirus|Baculoviridae|Lefavirales|Naldaviricetes	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-31	200	5.87e-21	76.471000	51	acc:NP_051729|ribonucleotide reductase, small subunit [Myxoma virus]	taxid:10273|Leporipoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-32	191	3.83e-08	45.000000	60	acc:YP_004940081|DNA polymerase catalytic subunit [Aotine betaherpesvirus 1]	taxid:50290|Cytomegalovirus aotinebeta1|Cytomegalovirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-33	163	0.024	38.710000	31	acc:YP_009598953|hypothetical protein FDH28_gp161 [Ralstonia phage RP12]	taxid:1923889|Ripduovirus RP12|Ripduovirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-34	149	0.071	36.170000	47	acc:YP_004464924|replicase [Asclepias asymptomatic virus]	taxid:1027880|Tymovirus|Tymoviridae|Tymovirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	280116Madag06AD06_GCCAAT_L005_R1_cap3_Contig-35	141	0.003	53.846000	26	acc:YP_010778585|Rab-like GTPase [Bodo saltans virus]	taxid:2024608|Theiavirus salishense|Theiavirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-1	962	5.49e-141	80.000000	235	acc:YP_003517877|RR2b [Lymantria xylina nucleopolyhedrovirus]	taxid:166921|Alphabaculovirus lyxylinae|Alphabaculovirus|Baculoviridae|Lefavirales|Naldaviricetes	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-2	687	1.03e-10	28.662000	157	acc:YP_009949256|signal recognition particle protein, partial [Escherichia phage 500465-1]	taxid:2716351|Wadgaonvirus wv5004651|Wadgaonvirus|Peduoviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-3	674	3.78e-14	41.935000	124	acc:YP_010803678|ABC transporter [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-4	524	0.15	30.000000	60	acc:YP_010780883|rab family small GTPase [Tupanvirus deep ocean]	taxid:2126984|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-5	501	2.51e-44	49.606000	127	acc:YP_010085638|guanylate kinase [Akhmeta virus]	taxid:2200830|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-6	485	1.18e-31	43.182000	132	acc:YP_010802132|GTP binding nuclear protein Ran [Acanthamoeba castellanii medusavirus]	taxid:2080449|Viruses	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-7	474	5.27e-14	38.889000	108	acc:NP_049022|ABC transporter [Paramecium bursaria Chlorella virus 1]	taxid:10506|Chlorovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-8	453	1.99e-13	34.127000	126	acc:YP_010803544|RNAse l inhibitor RLI1 [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-9	453	0.089	35.938000	64	acc:YP_007947990|polyprotein [avihepatovirus A1]	taxid:1006061|Avihepatovirus A|Avihepatovirus|Paavivirinae|Picornaviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-10	416	0.12	32.787000	61	acc:YP_010802897|VV A32-like packaging ATPase [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-11	407	0.82	32.653000	49	acc:NP_619756|replicase [Physalis mottle virus]	taxid:72539|Tymovirus physalis|Tymovirus|Tymoviridae|Tymovirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-12	394	2.00e-09	40.506000	79	acc:YP_010778212|multidrug export ATPase/permease [Bodo saltans virus]	taxid:2024608|Theiavirus salishense|Theiavirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-13	389	1.25e-04	28.431000	102	acc:YP_010778212|multidrug export ATPase/permease [Bodo saltans virus]	taxid:2024608|Theiavirus salishense|Theiavirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-14	387	6.60e-13	33.051000	118	acc:YP_010803174|ABC transporter type 1 transmembrane domain [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-15	379	1.81e-18	50.000000	78	acc:YP_009052194|translation elongation factor [Aureococcus anophagefferens virus]	taxid:1474867|Kratosvirus quantuckense|Kratosvirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-16	372	7.81e-15	40.000000	105	acc:YP_009388514|DNA polymerase catalytic subunit [Common bottlenose dolphin gammaherpesvirus 1 strain Sarasota]	taxid:2022783|Bossavirus delphinidgamma1|Bossavirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-17	365	5.83e-46	76.087000	92	acc:NP_047757|ribonucleotide reductase small subunit homolog [Lymantria dispar multiple nucleopolyhedrovirus]	taxid:10449|Alphabaculovirus lydisparis|Alphabaculovirus|Baculoviridae|Lefavirales|Naldaviricetes	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-18	350	0.007	33.333000	90	acc:YP_007947990|polyprotein [avihepatovirus A1]	taxid:1006061|Avihepatovirus A|Avihepatovirus|Paavivirinae|Picornaviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-19	340	0.056	41.818000	55	acc:YP_009814425|nicotinamide-nucleotide adenylyltransferase [Lactobacillus phage Bromius]	taxid:2315485|Harbinvirus bromius|Harbinvirus|Herelleviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-20	327	0.17	37.255000	51	acc:YP_007947990|polyprotein [avihepatovirus A1]	taxid:1006061|Avihepatovirus A|Avihepatovirus|Paavivirinae|Picornaviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-21	309	0.18	33.333000	57	acc:YP_009330266|Cypovirus VP7 [Hubei lepidoptera virus 3]	taxid:1922905|Riboviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-22	296	0.010	37.931000	58	acc:YP_010780079|hypothetical protein QJ856_gp0063 [Tupanvirus deep ocean]	taxid:2126984|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-23	289	0.038	50.000000	28	acc:YP_010796792|putative adenosine triphosphatase/DNA packaging protein [Diachasmimorpha longicaudata entomopoxvirus]	taxid:109981|Diachasmimorpha entomopoxvirus|Entomopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-24	283	4.81e-12	39.535000	86	acc:YP_009174650|putative DNA polymerase [Yellowstone lake phycodnavirus 2]	taxid:1586714|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-25	281	0.22	34.884000	43	acc:YP_009032226|putative signalling/NTPase protein [Clostridium phage CDMH1]	taxid:1411095|Yongloolinvirus CDMH1|Yongloolinvirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-26	253	0.007	37.143000	35	acc:YP_003358318|hypothetical protein PP-LUZ7_gp036 [Pseudomonas phage LUZ7]	taxid:655097|Luzseptimavirus LUZ7|Luzseptimavirus|Migulavirinae|Schitoviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-27	231	6.80e-06	34.615000	52	acc:YP_008378438|DNA polymerase [Choristoneura rosaceana nucleopolyhedrovirus]	taxid:58094|Alphabaculovirus chorosaceanae|Alphabaculovirus|Baculoviridae|Lefavirales|Naldaviricetes	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-28	224	4.35e-15	42.254000	71	acc:YP_009229846|DNA polymerase catalytic subunit [Myotis gammaherpesvirus 8]	taxid:1780507|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-29	210	2.88e-15	58.182000	55	acc:YP_009173620|DNA polymerase B [Chrysochromulina ericina virus]	taxid:455364|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-30	202	6.43e-11	46.154000	65	acc:YP_010802187|DNA polymerase [Acanthamoeba castellanii medusavirus]	taxid:2080449|Viruses	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-31	201	1.31e-09	46.552000	58	acc:YP_010783595|DNA polymerase family B [Tetraselmis virus 1]	taxid:2060617|Oceanusvirus kaneohense|Oceanusvirus|Allomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-32	191	7.21e-11	53.061000	49	acc:YP_293784|putative DNA polymerase delta catalytic subunit [Emiliania huxleyi virus 86]	taxid:181082|Coccolithovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-1	1613	6.73e-124	42.384000	453	acc:YP_009052194|translation elongation factor [Aureococcus anophagefferens virus]	taxid:1474867|Kratosvirus quantuckense|Kratosvirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-2	1408	0.92	23.849000	239	acc:YP_010112557|VOG1134 [uncultured phage cr4_1]	taxid:2772084|Buorbuivirus hominis|Buorbuivirus|Loutivirinae|Suoliviridae|Crassvirales|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-3	480	1.78e-37	55.172000	116	acc:YP_009052194|translation elongation factor [Aureococcus anophagefferens virus]	taxid:1474867|Kratosvirus quantuckense|Kratosvirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-4	365	7.50e-17	42.857000	91	acc:YP_010802132|GTP binding nuclear protein Ran [Acanthamoeba castellanii medusavirus]	taxid:2080449|Viruses	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-5	136	0.39	64.706000	17	acc:YP_009352730|hypothetical protein BNJ_00330 [Kaumoebavirus]	taxid:1859492|Viruses	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-6	126	0.30	48.276000	29	acc:YP_009055014|2A [avisivirus B1]	taxid:1534545|Avisivirus B|Avisivirus|Paavivirinae|Picornaviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-7	105	5.30e-04	54.545000	33	acc:YP_008052566|DNA polymerase [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
Tx00232.S5388.1	Tx00232.S5388.1_cap3_Contig-1	225	4.54e-10	33.333000	60	acc:YP_010780883|rab family small GTPase [Tupanvirus deep ocean]	taxid:2126984|Tupanvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
ZCMV15187_S4_L001_R1_001	ZCMV15187_S4_L001_R1_001_cap3_Contig-1	2182	4.7	28.125000	64	acc:YP_009902150|hypothetical protein H1N95_gp44 [Escherichia phage aalborv]	taxid:2696375|Hanrivervirus aalborv|Hanrivervirus|Tempevirinae|Drexlerviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
