run_id	num_hits	best_E	best_query	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen/sLen	ViralRefSeq_contigs	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
280116Madag05AD05_ACAGTG_L005_R2	3	6.20e+00	NCLDV_packATPase	2.86e-12	65.0	120 / 139	1	NC_055230.1|Akhmeta virus isolate Akhmeta_2013-88, complete genome	taxid:2200830|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag05AD05_ACAGTG_L005_R2	1	7.10e+00	NCLDV_packATPase	5.71e-04	52.4	63 / 126	1	NC_007653.1|Papiine herpesvirus 2, complete genome	taxid:340907|Simplexvirus papiinealpha2|Simplexvirus|Alphaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag05AD05_ACAGTG_L005_R2	1	8.90e+00	Herpes_POLcore	1.10e-01	41.0	117 / 126	1	NC_038264.1|Porcine lymphotropic herpesvirus long unique region, partial sequence	taxid:91740|Macavirus suidgamma3|Macavirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	8	3.50e-18	NCLDV_ssuRiboReduc	6.27e-45	80.5	261 / 263	1	NC_030656.1|Pteropox virus strain Australia, complete genome	taxid:1873698|Pteropopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	55	2.30e-17	NCLDV_ssuRiboReduc	6.68e-170	78.2	921 / 940	1	NC_035460.1|Eptesipox virus strain Washington, complete genome	taxid:1329402|Vespertilionpoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	4	7.10e-13	Herpes_POLcore	5.09e-16	71.1	135 / 167	1	NC_003521.1|Panine herpesvirus 2 strain Heberling, complete genome	taxid:188763|Cytomegalovirus paninebeta2|Cytomegalovirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	8	8.30e-13	NCLDV_ssuRiboReduc	3.09e-42	81.4	258 / 284	1	NC_008518.1|Trichoplusia ni ascovirus 2c, complete genome	taxid:328615|Ascovirus|Ascoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	3	1.10e-12	NCLDV_ssuRiboReduc	1.10e-19	81.8	132 / 134	1	NC_027778.1|Scale drop disease virus isolate C4575, partial genome	taxid:1697349|Megalocytivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	4	1.20e-06	Herpes_POLcore	1.79e-07	48.2	168 / 176	1	NC_009233.1|Heliothis virescens ascovirus 3e, complete genome	taxid:260797|Ascovirus TnAV2a|Ascovirus|Ascoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	6	1.30e-06	Herpes_POLcore	1.76e-09	55.8	129 / 184	1	NC_077039.1|Elephant endotheliotropic herpesvirus 3A isolate Nyah NAP97, partial genome	taxid:1329409|Elephant endotheliotropic herpesvirus 3|Proboscivirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	7	5.40e-06	Herpes_POLcore	7.91e-09	48.9	141 / 221	1	NC_014766.1|Ostreococcus lucimarinus virus OlV1, complete genome	taxid:880162|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	2	1.20e-04	NCLDV_ssuRiboReduc	6.30e-21	78.0	150 / 152	1	NC_001132.2|Myxoma virus, complete genome	taxid:10273|Leporipoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	2	1.70e-02	Herpes_POLcore	3.09e-04	43.2	111 / 126	1	NC_038553.1|Heterosigma akashiwo virus 01 isolate HaV53, complete genome	taxid:97195|Raphidovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	13	7.80e-02	NCLDV_packATPase	1.02e-10	60.0	135 / 150	2	NC_002976.3|Staphylococcus epidermidis RP62A, complete sequence	taxid:176279|Staphylococcus|Staphylococcaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	1	2.90e-01	Herpes_POLcore	3.09e-04	52.8	108 / 126	1	NC_021312.1|Phaeocystis globosa virus strain 16T, complete genome	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	7	5.60e-01	NCLDV_packATPase	8.36e-12	48.1	162 / 185	1	NZ_CP007800.1|Bacillus subtilis subsp. subtilis str. JH642 substr. AG174 strain JH642 chromosome, complete genome	taxid:1232554|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	4	7.70e-01	NCLDV_packATPase	5.64e-09	64.7	102 / 126	2	CP029707.1|Pseudomonas aeruginosa strain K34-7 chromosome, complete genome	taxid:2213009|Pseudomonas|Pseudomonadaceae|Pseudomonadales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	2	9.20e-01	Herpes_POLcore	4.59e-09	54.8	126 / 129	1	NC_013288.1|Ostreococcus tauri virus 1 complete genome	taxid:642926|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	9	2.90e+00	NCLDV_packATPase	2.25e-08	51.2	129 / 134	2	NC_077067.1|Fadolivirus 1 strain FV1/VV64, partial genome	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	2	3.30e+00	NCLDV_packATPase	1.90e-02	65.2	69 / 126	1	NC_028094.1|Chrysochromulina ericina virus isolate CeV-01B, complete genome	taxid:455364|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	1	3.80e+00	NCLDV_packATPase	1.90e-02	63.6	66 / 113	1	NC_012751.1|Candidatus Hamiltonella defensa 5AT (Acyrthosiphon pisum), complete sequence	taxid:572265|Candidatus Hamiltonella|aphid secondary symbionts|Enterobacteriaceae|Enterobacterales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	51	4.00e+00	NCLDV_packATPase	1.69e-13	68.2	132 / 138	3	NC_077221.1|Prymnesium kappa virus genome assembly, chromosome: 1	taxid:1499987|Biavirus raunefjordenense|Biavirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	1	4.80e+00	Herpes_POLcore	9.00e-03	41.7	108 / 126	1	NC_013590.2|Felid herpesvirus 1 strain C-27, complete genome	taxid:10334|Varicellovirus felidalpha1|Varicellovirus|Alphaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	1	5.50e+00	MeML63_mcp	1.80e-01	39.4	99 / 126	1	NC_016072.1|Megavirus chiliensis, complete genome	taxid:1094892|Megavirus chilense|Megavirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	8	5.70e+00	NCLDV_packATPase	3.92e-11	61.0	123 / 126	2	NC_004722.1|Bacillus cereus ATCC 14579, complete sequence	taxid:226900|Bacillus cereus group|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	6	6.10e+00	NCLDV_packATPase	6.13e-16	78.6	126 / 130	2	NC_006322.1|Bacillus licheniformis DSM 13 = ATCC 14580, complete sequence	taxid:279010|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	7	6.20e+00	NCLDV_packATPase	1.10e-11	64.1	117 / 157	1	NC_055230.1|Akhmeta virus isolate Akhmeta_2013-88, complete genome	taxid:2200830|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	27	6.30e+00	NCLDV_packATPase	9.40e-02	48.1	81 / 152	2	NC_036594.1|Orpheovirus IHUMI-LCC2 genome assembly, complete genome: monopartite	taxid:2023057|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	2	6.50e+00	NCLDV_packATPase	5.00e-03	73.7	57 / 131	1	NC_007296.2|Streptococcus pyogenes MGAS6180, complete sequence	taxid:319701|Streptococcus|Streptococcaceae|Lactobacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	1	6.50e+00	NCLDV_packATPase	7.40e-07	50.0	108 / 126	1	NC_035468.1|Murmansk poxvirus strain LEIV-11411, complete genome	taxid:2025359|Murmansk microtuspox virus|Centapoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	3	7.00e+00	NCLDV_packATPase	4.10e-02	55.6	81 / 163	1	NC_028093.1|Ostreococcus lucimarinus virus 7 isolate OlV7, complete genome	taxid:1663209|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	2	7.10e+00	NCLDV_packATPase	2.00e-03	48.7	117 / 141	1	CP019649.1|Salmonella enterica subsp. enterica serovar Typhimurium var. monophasic 4,5,12:i:- strain TW-Stm6 chromosome, complete genome	taxid:2007304|Salmonella|Enterobacteriaceae|Enterobacterales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	1	7.70e+00	Herpes_POLcore	9.39e-06	56.2	96 / 126	1	NC_011335.1|Complete DpAV4 genome	taxid:158683|Toursvirus dptv1a|Toursvirus|Ascoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	19	8.60e+00	NCLDV_packATPase	1.99e-05	37.2	129 / 162	1	CP139039.1|Escherichia coli MP1 chromosome, complete genome	taxid:2746235|Escherichia|Enterobacteriaceae|Enterobacterales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R1	1	9.00e+00	NCLDV_packATPase	2.00e-03	53.8	78 / 126	1	NC_075036.1|Bodo saltans virus strain NG1, complete genome	taxid:2024608|Theiavirus salishense|Theiavirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	7	4.70e-17	NCLDV_ssuRiboReduc	5.50e-40	81.2	240 / 256	1	NC_030656.1|Pteropox virus strain Australia, complete genome	taxid:1873698|Pteropopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	64	1.60e-16	NCLDV_ssuRiboReduc	7.43e-128	80.9	675 / 695	2	NC_008518.1|Trichoplusia ni ascovirus 2c, complete genome	taxid:328615|Ascovirus|Ascoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	1	5.30e-12	NCLDV_ssuRiboReduc	2.25e-16	76.2	126 / 126	1	NC_027778.1|Scale drop disease virus isolate C4575, partial genome	taxid:1697349|Megalocytivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	3	7.20e-10	NCLDV_ssuRiboReduc	1.52e-21	77.8	162 / 176	1	NC_035460.1|Eptesipox virus strain Washington, complete genome	taxid:1329402|Vespertilionpoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	2	1.50e-08	NCLDV_ssuRiboReduc	2.09e-22	79.2	159 / 174	1	NC_001132.2|Myxoma virus, complete genome	taxid:10273|Leporipoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	4	2.10e-08	Herpes_POLcore	1.92e-10	50.0	132 / 148	1	NC_002665.1|Bovine herpesvirus 4 long unique region, complete sequence	taxid:10385|Rhadinovirus bovinegamma4|Rhadinovirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	5	8.20e-07	Herpes_POLcore	3.04e-09	62.9	105 / 162	1	NC_077039.1|Elephant endotheliotropic herpesvirus 3A isolate Nyah NAP97, partial genome	taxid:1329409|Elephant endotheliotropic herpesvirus 3|Proboscivirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	2	6.70e-06	Herpes_POLcore	1.92e-06	52.6	114 / 134	1	NC_024771.1|Equid herpesvirus 3 strain AR/2007/C3A, complete genome	taxid:80341|Varicellovirus equidalpha3|Varicellovirus|Alphaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	7	2.10e-05	Herpes_POLcore	4.21e-08	43.5	138 / 185	1	NC_077077.1|Pyramimonas orientalis virus clone POV01B_1, partial genome	taxid:455367|Heliosvirus raunefjordenense|Heliosvirus|Allomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	3	2.70e-04	Herpes_POLcore	3.78e-14	56.4	165 / 190	2	NC_028094.1|Chrysochromulina ericina virus isolate CeV-01B, complete genome	taxid:455364|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	4	3.90e-03	Herpes_POLcore	1.51e-07	56.1	123 / 126	2	NC_028110.1|Yellowstone lake phycodnavirus 2 DNA, complete genome, isolate: 2	taxid:1586714|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	4	1.70e-02	Herpes_POLcore	3.09e-04	43.2	111 / 148	1	NC_038553.1|Heterosigma akashiwo virus 01 isolate HaV53, complete genome	taxid:97195|Raphidovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	6	8.50e-02	NCLDV_packATPase	3.92e-07	56.4	117 / 151	2	NC_002976.3|Staphylococcus epidermidis RP62A, complete sequence	taxid:176279|Staphylococcus|Staphylococcaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	1	2.10e-01	Herpes_POLcore	5.59e-06	47.2	108 / 126	1	NC_043061.1|Equid herpesvirus 7 strain T-07 DNA polymerase gene, partial cds	taxid:291612|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	1	3.70e-01	NCLDV_packATPase	2.40e-01	41.5	123 / 126	1	LC629611.1|MAG: Kanaloavirus sp. CM1_5m.L3 DNA, partial genome sequence	taxid:2821414|Kanaloavirus|Kyanoviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	3	5.40e-01	NCLDV_packATPase	7.10e-02	53.8	78 / 144	1	NC_075368.1|Moumouvirus australiensis isolate 10A, complete genome	taxid:2109587|Moumouvirus australiense|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	4	6.00e-01	NCLDV_packATPase	8.03e-12	54.0	150 / 167	1	NC_017451.1|Haemophilus influenzae R2866, complete sequence	taxid:262728|Haemophilus|Pasteurellaceae|Pasteurellales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	6	1.40e+00	NCLDV_packATPase	7.75e-09	57.1	126 / 139	2	CP019649.1|Salmonella enterica subsp. enterica serovar Typhimurium var. monophasic 4,5,12:i:- strain TW-Stm6 chromosome, complete genome	taxid:2007304|Salmonella|Enterobacteriaceae|Enterobacterales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	1	1.70e+00	NCLDV_ssuRiboReduc	3.09e-16	84.2	114 / 126	1	NC_031033.1|Volepox virus strain CA, complete genome	taxid:28874|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	10	2.40e+00	NCLDV_packATPase	1.90e-02	60.9	69 / 140	2	NC_004722.1|Bacillus cereus ATCC 14579, complete sequence	taxid:226900|Bacillus cereus group|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	9	3.00e+00	NCLDV_packATPase	7.09e-11	64.9	111 / 142	1	NC_055230.1|Akhmeta virus isolate Akhmeta_2013-88, complete genome	taxid:2200830|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	3	3.60e+00	NCLDV_packATPase	2.85e-07	58.8	102 / 126	2	NC_077067.1|Fadolivirus 1 strain FV1/VV64, partial genome	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	20	3.80e+00	NCLDV_packATPase	9.40e-02	48.1	81 / 153	1	NC_036594.1|Orpheovirus IHUMI-LCC2 genome assembly, complete genome: monopartite	taxid:2023057|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	1	3.90e+00	Herpes_POLcore	9.40e-02	39.5	114 / 126	1	NC_038264.1|Porcine lymphotropic herpesvirus long unique region, partial sequence	taxid:91740|Macavirus suidgamma3|Macavirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	54	4.00e+00	NCLDV_packATPase	2.55e-12	66.7	126 / 156	3	NC_077221.1|Prymnesium kappa virus genome assembly, chromosome: 1	taxid:1499987|Biavirus raunefjordenense|Biavirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	1	4.00e+00	NCLDV_packATPase	3.29e-13	78.9	114 / 126	1	NC_006322.1|Bacillus licheniformis DSM 13 = ATCC 14580, complete sequence	taxid:279010|Bacillus|Bacillaceae|Bacillales|Bacilli|Bacillota|Bacteria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	1	5.00e+00	NCLDV_packATPase	1.40e-02	48.4	93 / 126	1	NC_012751.1|Candidatus Hamiltonella defensa 5AT (Acyrthosiphon pisum), complete sequence	taxid:572265|Candidatus Hamiltonella|aphid secondary symbionts|Enterobacteriaceae|Enterobacterales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	1	6.20e+00	NCLDV_packATPase	2.00e-03	45.7	105 / 126	1	CP029707.1|Pseudomonas aeruginosa strain K34-7 chromosome, complete genome	taxid:2213009|Pseudomonas|Pseudomonadaceae|Pseudomonadales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	3	6.40e+00	NCLDV_packATPase	2.43e-09	47.1	153 / 154	1	JF411744.1|Paramecium bursaria Chlorella virus 1 (PBCV-1), complete genome	taxid:10506|Chlorovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	17	6.60e+00	NCLDV_packATPase	3.34e-05	38.1	126 / 155	1	CP139039.1|Escherichia coli MP1 chromosome, complete genome	taxid:2746235|Escherichia|Enterobacteriaceae|Enterobacterales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
280116Madag06AD06_GCCAAT_L005_R2	1	6.70e+00	NCLDV_packATPase	5.00e-03	73.7	57 / 126	1	NC_007296.2|Streptococcus pyogenes MGAS6180, complete sequence	taxid:319701|Streptococcus|Streptococcaceae|Lactobacillales|Bacilli|Bacillota|Bacteria	2024-06-29
Tx00205.S5388.1	1	1.30e-06	Herpes_POLcore	1.18e-07	63.6	99 / 101	1	NC_014765.1|Bathycoccus sp. RCC1105 virus BpV1, complete genome	taxid:880159|Bathycoccus sp. RCC1105 virus BpV|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
Tx00205.S5388.1	2	2.90e-05	NCLDV_ssuRiboReduc	2.08e-15	90.9	99 / 100	2	NC_027778.1|Scale drop disease virus isolate C4575, partial genome	taxid:1697349|Megalocytivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
Tx00205.S5388.1	1	2.40e-03	NCLDV_ssuRiboReduc	7.40e-07	76.0	75 / 77	1	NC_030656.1|Pteropox virus strain Australia, complete genome	taxid:1873698|Pteropopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
Tx00205.S5388.1	1	8.90e-03	Herpes_POLcore	4.60e-05	85.0	60 / 68	1	NC_003521.1|Panine herpesvirus 2 strain Heberling, complete genome	taxid:188763|Cytomegalovirus paninebeta2|Cytomegalovirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
Tx00205.S5388.1	1	8.60e-02	Herpes_POLcore	5.00e-03	62.5	72 / 78	1	NC_055234.1|Porcine lymphotropic herpesvirus 3 isolate 489 long unique region, partial sequence	taxid:199308|Macavirus suidgamma5|Macavirus|Gammaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
Tx00205.S5388.1	1	4.00e-01	NCLDV_ssuRiboReduc	2.44e-05	66.7	72 / 75	1	NC_019491.1|Cyprinid herpesvirus 1 strain NG-J1, complete genome	taxid:317858|Cyvirus cyprinidallo1|Cyvirus|Alloherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
Tx00205.S5388.1	2	4.20e-01	NCLDV_packATPase	3.30e-01	48.0	75 / 101	1	NC_017451.1|Haemophilus influenzae R2866, complete sequence	taxid:262728|Haemophilus|Pasteurellaceae|Pasteurellales|Gammaproteobacteria|Pseudomonadota|Bacteria	2024-06-29
Tx00205.S5388.1	2	3.60e+00	NCLDV_packATPase	2.85e-07	66.7	90 / 98	2	NC_024697.1|Aureococcus anophagefferens virus isolate BtV-01, complete genome	taxid:1474867|Kratosvirus quantuckense|Kratosvirus|Schizomimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
Tx00205.S5388.1	2	8.30e+00	NCLDV_packATPase	9.40e-02	48.1	81 / 101	2	NC_036594.1|Orpheovirus IHUMI-LCC2 genome assembly, complete genome: monopartite	taxid:2023057|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
Tx00205.S5388.1	1	9.80e+00	Herpes_POLcore	5.83e-04	54.5	99 / 101	1	NC_021312.1|Phaeocystis globosa virus strain 16T, complete genome	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
Tx00232.S5388.1	1	1.40e-06	NCLDV_ssuRiboReduc	3.92e-11	71.9	96 / 101	1	NC_030656.1|Pteropox virus strain Australia, complete genome	taxid:1873698|Pteropopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
Tx00232.S5388.1	1	6.60e-05	NCLDV_ssuRiboReduc	1.02e-14	90.6	96 / 101	1	NC_027778.1|Scale drop disease virus isolate C4575, partial genome	taxid:1697349|Megalocytivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-29
Tx00232.S5388.1	1	1.10e-03	NCLDV_ssuRiboReduc	2.85e-07	66.7	81 / 81	1	NC_019491.1|Cyprinid herpesvirus 1 strain NG-J1, complete genome	taxid:317858|Cyvirus cyprinidallo1|Cyvirus|Alloherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-29
