run_id	contig_id	contig_len	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-6	555	1.15e-06	41.538000	65	acc:YP_010788829|ATP-dependent RNA helicase [Megavirus baoshan]	taxid:2496520|Megavirus baoshanense|Megavirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-7	529	2.73e-07	44.444000	54	acc:YP_239033|hypothetical protein RB43ORF057w [Escherichia phage RB43]	taxid:2887182|Pseudotevenvirus RB43|Pseudotevenvirus|Straboviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-8	525	4.45e-15	43.902000	82	acc:YP_009174434|putative heat shock protein 40 [Yellowstone lake phycodnavirus 3]	taxid:1586715|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-9	514	1.41e-44	47.590000	166	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-10	499	5.64e-17	57.576000	66	acc:YP_010789616|DnaJ-like protein [Moumouvirus australiensis]	taxid:2109587|Moumouvirus australiense|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-11	466	1.53e-37	46.853000	143	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-12	451	2.28e-23	45.390000	141	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-13	439	3.52e-21	44.828000	116	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-14	433	3.16e-04	33.333000	63	acc:YP_010779522|RNA helicase [Moumouvirus goulette]	taxid:1247379|Moumouvirus goulettemassiliense|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-15	431	1.0	33.929000	56	acc:YP_010348236|hypothetical protein MZD05_gp267 [Pseudomonas phage Phabio]	taxid:2006668|Phabiovirus phabio|Phabiovirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-16	423	4.46e-46	65.517000	116	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-17	410	3.4	26.667000	60	acc:YP_009833812|hypothetical protein HWB23_gp132 [Serratia phage vB_SmaM_ 2050HW]	taxid:2024252|Moabitevirus mv2050HW|Moabitevirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-18	408	1.54e-23	64.706000	68	acc:YP_009015561|gp258 [Bacillus phage G]	taxid:2884420|Donellivirus gee|Donellivirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-19	407	9.87e-17	52.564000	78	acc:YP_003969759|putative DnaJ/Hsp40 [Cafeteria roenbergensis virus BV-PW1]	taxid:693272|Rheavirus sinusmexicani|Rheavirus|Aliimimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-20	407	3.74e-31	46.667000	120	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-21	403	8.96e-16	37.069000	116	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-22	399	0.80	33.333000	54	acc:YP_003969332|Dda-like helicase [Aeromonas phage phiAS5]	taxid:879630|Chrysonvirus as5|Chrysonvirus|Straboviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-23	384	3.16e-24	61.111000	72	acc:YP_010777173|DnaJ-like protein [Acanthamoeba polyphaga mimivirus]	taxid:212035|Mimivirus bradfordmassiliense|Mimivirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-24	381	7.73e-13	48.780000	82	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-25	381	2.05e-10	54.412000	68	acc:YP_010803170|DnaJ chaperone protein [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-26	377	9.79e-07	34.653000	101	acc:YP_007677298|clamp loader of DNA polymerase [Synechococcus phage S-SSM4]	taxid:536466|Greenvirus ssm4|Greenvirus|Kyanoviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-27	369	5.27e-21	59.701000	67	acc:YP_007354262|DnaJ-like protein [Acanthamoeba polyphaga moumouvirus]	taxid:1269028|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-28	352	2.10e-12	61.702000	47	acc:YP_010803062|DnaJ chaperone protein [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-29	347	1.29e-04	33.333000	90	acc:YP_010803544|RNAse l inhibitor RLI1 [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-30	346	4.65e-54	68.807000	109	acc:YP_009163787|ORF_026R [Scale drop disease virus]	taxid:1697349|Megalocytivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-31	335	2.92e-12	38.043000	92	acc:YP_010778137|Vesicular-fusion ATPase [Bodo saltans virus]	taxid:2024608|Theiavirus salishense|Theiavirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-32	328	2.98e-24	44.660000	103	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-33	322	1.95e-26	61.333000	75	acc:YP_007354262|DnaJ-like protein [Acanthamoeba polyphaga moumouvirus]	taxid:1269028|Moumouvirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-34	321	2.19e-04	62.500000	24	acc:YP_009850416|polynucleotide kinase [Klebsiella phage Marfa]	taxid:2587809|Marfavirus marfa|Marfavirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-35	313	0.004	32.609000	46	acc:YP_009597176|exonuclease [Campylobacter phage vB_CjeM_Los1]	taxid:1904491|Fletchervirus Los1|Fletchervirus|Eucampyvirinae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-36	312	2.22e-35	63.043000	92	acc:YP_010803457|replication factor C small subunit [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-37	311	3.03e-06	40.000000	75	acc:YP_010671643|hypothetical protein PQC19_gp54 [Pseudomonas phage Itty13]	taxid:2805750|Ittyvirus itty13|Ittyvirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-38	309	0.18	33.333000	57	acc:YP_009330266|Cypovirus VP7 [Hubei lepidoptera virus 3]	taxid:1922905|Riboviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-39	306	4.58e-17	61.667000	60	acc:YP_010788998|DnaJ-like protein [Megavirus baoshan]	taxid:2496520|Megavirus baoshanense|Megavirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-40	271	7.29e-14	41.333000	75	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-41	249	7.74e-16	49.180000	61	acc:YP_009015381|clamp loader of DNA polymerase [Bacillus phage G]	taxid:2884420|Donellivirus gee|Donellivirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-42	211	0.12	54.167000	24	acc:YP_010742701|DNA helicase or translocase [Bacillus phage 0105phi7-2]	taxid:3025408|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-43	203	5.5	56.250000	16	acc:YP_001165296|DNA primase [Ralstonia phage RSA1]	taxid:2993856|Aresaunavirus RSA1|Aresaunavirus|Peduoviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-44	193	1.76e-13	56.140000	57	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-45	188	0.090	35.556000	45	acc:YP_010803815|AAA ATPase protein [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-46	186	5.08e-08	40.351000	57	acc:YP_010788950|AAA family ATPase [Megavirus baoshan]	taxid:2496520|Megavirus baoshanense|Megavirus|Megamimivirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-47	175	0.51	28.947000	38	acc:YP_009120750|hypothetical protein TW95_gp1781 [Pandoravirus inopinatum]	taxid:1605721|Pandoravirus	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-48	175	1.12e-04	89.474000	19	acc:YP_009665232|AAA ATPase [Paramecium bursaria Chlorella virus NYs1]	taxid:83442|Chlorovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-49	143	3.17e-12	62.222000	45	acc:YP_010778137|Vesicular-fusion ATPase [Bodo saltans virus]	taxid:2024608|Theiavirus salishense|Theiavirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	280116Madag06AD06_GCCAAT_L005_R2_cap3_Contig-50	139	6.30e-07	41.860000	43	acc:YP_009352742|ATP-dependent protease La Type I [Kaumoebavirus]	taxid:1859492|Viruses	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-1	2131	0.0	54.253000	529	acc:YP_009342207|AAA+ ATPase predicted domain [Lymphocystis disease virus Sa]	taxid:1898060|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-2	1375	3.82e-58	43.172000	227	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-3	801	4.50e-40	44.608000	204	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-4	742	0.006	28.025000	157	acc:YP_010089819|polynucleotide kinase [Yersinia phage fHe-Yen9-01]	taxid:1965363|Tegunavirus fheyen901|Tegunavirus|Tevenvirinae|Straboviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-5	376	9.18e-12	33.871000	124	acc:YP_010778125|putative ATP-dependent RNA helicase [Bodo saltans virus]	taxid:2024608|Theiavirus salishense|Theiavirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-6	373	1.66e-33	50.862000	116	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-7	311	7.17e-16	42.105000	95	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-8	259	2.07e-13	49.180000	61	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-9	220	5.29e-10	49.231000	65	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-10	216	1.02e-16	54.286000	70	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-11	212	1.13e-10	42.424000	66	acc:YP_010803815|AAA ATPase protein [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-12	211	8.19e-10	50.769000	65	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-13	207	2.60e-14	54.688000	64	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-14	199	1.67e-13	53.846000	65	acc:YP_009342207|AAA+ ATPase predicted domain [Lymphocystis disease virus Sa]	taxid:1898060|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-15	189	2.50e-05	53.659000	41	acc:YP_010671643|hypothetical protein PQC19_gp54 [Pseudomonas phage Itty13]	taxid:2805750|Ittyvirus itty13|Ittyvirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-16	176	0.11	44.000000	25	acc:YP_010800030|polyprotein [Fusarium oxysporum dianthi hypovirus 2]	taxid:2698666|Betahypovirus fusarii|Betahypovirus|Hypoviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-17	163	6.95e-08	43.478000	46	acc:YP_009015381|clamp loader of DNA polymerase [Bacillus phage G]	taxid:2884420|Donellivirus gee|Donellivirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-18	151	2.3	48.000000	25	acc:YP_009209066|minor tail protein [Mycobacterium phage Sheen]	taxid:1589274|Sheenvirus Sheen|Sheenvirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-19	150	3.93e-12	56.000000	50	acc:YP_010778137|Vesicular-fusion ATPase [Bodo saltans virus]	taxid:2024608|Theiavirus salishense|Theiavirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
Tx00205.S5388.1	Tx00205.S5388.1_cap3_Contig-20	148	0.31	29.545000	44	acc:YP_010803136|HrpA-like RNA helicase [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
Tx00232.S5388.1	Tx00232.S5388.1_cap3_Contig-1	328	2.28e-12	49.153000	59	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
Tx00232.S5388.1	Tx00232.S5388.1_cap3_Contig-2	141	3.01e-07	50.000000	44	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
Tx00232.S5388.1	Tx00232.S5388.1_cap3_Contig-3	124	6.80e-07	59.375000	32	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
Tx00232.S5388.1	Tx00232.S5388.1_cap3_Contig-4	113	2.53e-15	75.676000	37	acc:YP_010778137|Vesicular-fusion ATPase [Bodo saltans virus]	taxid:2024608|Theiavirus salishense|Theiavirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
Tx00232.S5388.1	Tx00232.S5388.1_cap3_Contig-5	89	1.74e-05	75.000000	24	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
ZCMV15187_S4_L001_R1_001	ZCMV15187_S4_L001_R1_001_cap3_Contig-1	2368	1.00e-10	30.323000	155	acc:YP_009098779|ATPase [Caulobacter phage Cr30]	taxid:1357714|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
ZCMV15187_S4_L001_R1_001	ZCMV15187_S4_L001_R1_001_cap3_Contig-2	2154	1.14e-33	35.606000	264	acc:YP_004061441|hypothetical protein BpV1_011c [Bathycoccus sp. RCC1105 virus BpV1]	taxid:880159|Bathycoccus sp. RCC1105 virus BpV|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
ZCMV15187_S4_L001_R1_001	ZCMV15187_S4_L001_R1_001_cap3_Contig-3	2002	1.91e-12	32.000000	225	acc:YP_010678996|cell division protein [Pseudomonas phage vB_PaeM_PA5oct]	taxid:2163605|Wroclawvirus PA5oct|Wroclawvirus|Arenbergviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
ZCMV15187_S4_L001_R1_001	ZCMV15187_S4_L001_R1_001_cap3_Contig-4	1871	3.23e-52	40.928000	237	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
ZCMV15187_S4_L001_R1_001	ZCMV15187_S4_L001_R1_001_cap3_Contig-5	1818	0.004	29.032000	62	acc:YP_004009718|clamp loader of DNA polymerase [Acinetobacter phage Acj61]	taxid:760732|Acinetobacter virus Acj61|Lasallevirus|Twarogvirinae|Straboviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-30
ZCMV15187_S4_L001_R1_001	ZCMV15187_S4_L001_R1_001_cap3_Contig-6	1660	2.15e-36	39.256000	242	acc:YP_009465729|hypothetical protein C5Y57_gp012 [Dishui lake phycodnavirus 1]	taxid:2079134|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
ZCMV15187_S4_L001_R1_001	ZCMV15187_S4_L001_R1_001_cap3_Contig-7	1546	8.71e-53	40.283000	283	acc:YP_008052571|ATP-dependent zinc metalloprotease [Phaeocystis globosa virus]	taxid:251749|Prymnesiovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
